QK_GENERATED_POLICY_DEBUG loaded=bench/qk-policy-cap-20260612/32b-1536mb/policy.json entries=449
Q4K_PRIMITIVE_DEBUG installed=112 skipped_total=595 not_q4_k=322 policy_fused=272 policy_missing=1
Q4K_PRIMITIVE_DEBUG installed_linears blk.0.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.1.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.2.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.3.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.4.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.5.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.6.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] blk.7.attn_k.weight:parts=4:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=32)'] ...+104
Q6K_PRIMITIVE_DEBUG installed=32 skipped_total=675 not_q6_k=642 policy_fused=33
Q6K_PRIMITIVE_DEBUG installed_linears blk.0.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.1.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.2.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.3.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.4.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.5.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.6.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] blk.7.attn_v.weight:parts=2:opts=['Opt(op=OptOps.LOCAL, axis=0, arg=64)'] ...+24
using model "Qwen3 32B Awq Compatible Instruct" with 19,762,149,024 bytes and 32,762,123,264 params
scheduled     3 kernels in    12.36 ms | CACHE MISS 50c9ac64 |   47654 uops in cache | <frozen runpy>:88
scheduled    25 kernels in   357.46 ms | CACHE MISS fe198419 |   69856 uops in cache | <frozen runpy>:88
scheduled    25 kernels in   252.14 ms | CACHE MISS 019a16cd |   71234 uops in cache | <frozen runpy>:88
scheduled   977 kernels in  4288.34 ms | CACHE MISS 4063148b |   79485 uops in cache | <frozen runpy>:88
memory reduced from 7359.63 MB -> 70.00 MB, 1928 -> 1 bufs
scheduled    20 kernels in   217.06 ms | CACHE MISS fdea76a4 |  100559 uops in cache | <frozen runpy>:88
scheduled    21 kernels in   152.92 ms | CACHE MISS 19ae0c46 |  101068 uops in cache | <frozen runpy>:88
scheduled    20 kernels in   160.89 ms | CACHE MISS 2fb5afe6 |  101637 uops in cache | <frozen runpy>:88
scheduled    74 kernels in   137.12 ms | CACHE MISS e3e5204f |  102255 uops in cache | <frozen runpy>:88
memory reduced from 157.04 MB -> 2.16 MB, 1030 -> 1 bufs
scheduled     3 kernels in     1.47 ms |  cache hit 50c9ac64 |  122347 uops in cache | <frozen runpy>:88
233.91 ms,   4.28 tok/s,   84.91 GB/s, 19861/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first
233.85 ms,   4.28 tok/s,   84.96 GB/s, 19866/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first
234.01 ms,   4.27 tok/s,   84.92 GB/s, 19871/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2
235.67 ms,   4.24 tok/s,   84.34 GB/s, 19876/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n
233.93 ms,   4.27 tok/s,   84.99 GB/s, 19881/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms
234.58 ms,   4.26 tok/s,   84.77 GB/s, 19886/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is
232.91 ms,   4.29 tok/s,   85.40 GB/s, 19891/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is
240.11 ms,   4.16 tok/s,   82.86 GB/s, 19896/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1
234.54 ms,   4.26 tok/s,   84.85 GB/s, 19901/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 10
242.32 ms,   4.13 tok/s,   82.15 GB/s, 19906/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 100
298.74 ms,   3.35 tok/s,   66.65 GB/s, 19911/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000
311.69 ms,   3.21 tok/s,   63.90 GB/s, 19915/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000.
298.13 ms,   3.35 tok/s,   66.82 GB/s, 19920/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm
236.94 ms,   4.22 tok/s,   84.10 GB/s, 19925/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm,
234.27 ms,   4.27 tok/s,   85.08 GB/s, 19930/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic
235.17 ms,   4.25 tok/s,   84.77 GB/s, 19935/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences
234.16 ms,   4.27 tok/s,   85.16 GB/s, 19940/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences...
234.20 ms,   4.27 tok/s,   85.16 GB/s, 19945/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let
234.02 ms,   4.27 tok/s,   85.25 GB/s, 19950/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me
235.11 ms,   4.25 tok/s,   84.88 GB/s, 19955/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall
262.33 ms,   3.81 tok/s,   76.09 GB/s, 19960/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the
341.45 ms,   2.93 tok/s,   58.47 GB/s, 19965/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula
360.37 ms,   2.77 tok/s,   55.42 GB/s, 19970/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for
356.55 ms,   2.80 tok/s,   56.02 GB/s, 19974/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the
247.54 ms,   4.04 tok/s,   80.72 GB/s, 19979/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum
233.72 ms,   4.28 tok/s,   85.51 GB/s, 19984/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of
234.42 ms,   4.27 tok/s,   85.27 GB/s, 19989/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the
235.16 ms,   4.25 tok/s,   85.03 GB/s, 19994/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first
234.49 ms,   4.26 tok/s,   85.29 GB/s, 19999/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k
234.69 ms,   4.26 tok/s,   85.24 GB/s, 20004/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k terms
234.79 ms,   4.26 tok/s,   85.22 GB/s, 20009/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k terms of
234.96 ms,   4.26 tok/s,   85.18 GB/s, 20014/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k terms of an
234.99 ms,   4.26 tok/s,   85.19 GB/s, 20019/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k terms of an arithmetic
237.13 ms,   4.22 tok/s,   84.44 GB/s, 20024/23586 MB  --  !ll\nThe sum of the first $n$ terms of an arithmetic sequence is 100, and the sum of the first $2n$ terms is 1000. What is the sum of the first $3n$ terms?\n\n<|im_start|>\nOkay, so I need to find the sum of the first 3n terms of an arithmetic sequence, given that the sum of the first n terms is 100 and the sum of the first 2n terms is 1000. Hmm, arithmetic sequences... Let me recall the formula for the sum of the first k terms of an arithmetic sequence
